"date","open","high","close","volume"
2013-10-14,17.494000,17.771000,17.716000,261898000.000000
2013-10-15,17.768000,17.928000,17.810000,320073600.000000
2013-10-16,17.885000,17.948000,17.897000,251101200.000000
2013-10-17,17.857000,18.028000,18.018000,253593200.000000
2013-10-18,18.071000,18.188000,18.175000,290542000.000000
2013-10-21,18.277000,18.725000,18.620000,398106800.000000
2013-10-22,18.800000,18.873000,18.567000,534063600.000000
2013-10-23,18.536000,18.774000,18.748000,313723200.000000
2013-10-24,18.750000,19.017000,18.997000,384764800.000000
2013-10-25,18.976000,19.044000,18.784000,337792000.000000
2013-10-28,18.894000,18.964000,18.924000,550440800.000000
2013-10-29,19.152000,19.259000,18.453000,635807200.000000
2013-10-30,18.558000,18.840000,18.746000,354163600.000000
2013-10-31,18.750000,18.839000,18.668000,275696400.000000
2013-11-01,18.715000,18.743000,18.573000,274890000.000000
2013-11-04,18.611000,18.815000,18.813000,244627600.000000
2013-11-05,18.735000,18.889000,18.766000,265213200.000000
2013-11-06,18.720000,18.745000,18.604000,223375600.000000
2013-11-07,18.556000,18.685000,18.303000,262620400.000000
2013-11-08,18.378000,18.612000,18.591000,279316800.000000
2013-11-11,18.571000,18.631000,18.538000,227452400.000000
2013-11-12,18.488000,18.712000,18.572000,204276800.000000
2013-11-13,18.500000,18.652000,18.594000,197220800.000000
2013-11-14,18.672000,18.903000,18.863000,282419200.000000
2013-11-15,18.806000,18.896000,18.750000,317920400.000000
2013-11-18,18.750000,18.828000,18.523000,244944000.000000
2013-11-19,18.537000,18.692000,18.555000,208938800.000000
2013-11-20,18.544000,18.587000,18.393000,193916800.000000
2013-11-21,18.486000,18.615000,18.612000,262026800.000000
2013-11-22,18.554000,18.648000,18.564000,223725600.000000
2013-11-25,18.608000,18.781000,18.705000,229311600.000000
2013-11-26,18.718000,19.148000,19.050000,401382800.000000
2013-11-27,19.154000,19.500000,19.498000,363448400.000000
2013-11-29,19.624000,19.940000,19.860000,318127600.000000
2013-12-02,19.928000,20.155000,19.687000,472544800.000000
2013-12-03,19.939000,20.228000,20.226000,450968000.000000
2013-12-04,20.197000,20.328000,20.178000,377809600.000000
2013-12-05,20.452000,20.541000,20.282000,447580000.000000
2013-12-06,20.207000,20.241000,20.001000,344352400.000000
2013-12-09,20.032000,20.342000,20.230000,320493600.000000
2013-12-10,20.128000,20.282000,20.198000,278269600.000000
2013-12-11,20.250000,20.392000,20.049000,359718800.000000
2013-12-12,20.076000,20.191000,20.019000,262290000.000000
2013-12-13,20.102000,20.103000,19.801000,332822000.000000
2013-12-16,19.822000,20.094000,19.911000,282592800.000000
2013-12-17,19.850000,19.980000,19.821000,229902400.000000
2013-12-18,19.632000,19.695000,19.670000,565863200.000000
2013-12-19,19.625000,19.643000,19.445000,320308800.000000
2013-12-20,19.480000,19.700000,19.608000,436413600.000000
2013-12-23,20.286000,20.383000,20.360000,501306400.000000
2013-12-24,20.353000,20.424000,20.274000,167554800.000000
2013-12-26,20.289000,20.339000,20.139000,204008000.000000
2013-12-27,20.137000,20.157000,20.003000,225884400.000000
2013-12-30,19.909000,20.003000,19.804000,253629600.000000
2013-12-31,19.792000,20.046000,20.037000,223084400.000000
2014-01-02,19.846000,19.894000,19.755000,234684800.000000
2014-01-03,19.745000,19.775000,19.321000,392467600.000000
2014-01-06,19.195000,19.529000,19.426000,412610800.000000
2014-01-07,19.440000,19.498000,19.287000,317209200.000000
2014-01-08,19.243000,19.484000,19.409000,258529600.000000
2014-01-09,19.529000,19.531000,19.162000,279148800.000000
2014-01-10,19.280000,19.314000,19.034000,304976000.000000
2014-01-13,18.925000,19.375000,19.133000,378492800.000000
2014-01-14,19.222000,19.526000,19.514000,332561600.000000
2014-01-15,19.768000,20.007000,19.906000,391638800.000000
2014-01-16,19.818000,19.887000,19.795000,229278000.000000
2014-01-17,19.696000,19.717000,19.310000,426739600.000000
2014-01-21,19.321000,19.645000,19.610000,328526800.000000
2014-01-22,19.675000,19.903000,19.697000,379985200.000000
2014-01-23,19.641000,19.875000,19.863000,403239200.000000
2014-01-24,19.786000,19.843000,19.503000,429354800.000000
2014-01-27,19.645000,19.814000,19.661000,554878800.000000
2014-01-28,18.170000,18.393000,18.089000,1065523200.000000
2014-01-29,17.998000,18.120000,17.884000,502810000.000000
2014-01-30,17.948000,18.089000,17.849000,678501600.000000
2014-01-31,17.685000,17.912000,17.878000,464797200.000000
2014-02-03,17.950000,18.133000,17.912000,401464000.000000
2014-02-04,18.066000,18.195000,18.171000,376681200.000000
2014-02-05,18.091000,18.403000,18.307000,328344800.000000
2014-02-06,18.216000,18.339000,18.304000,257765200.000000
2014-02-07,18.621000,18.676000,18.560000,370280400.000000
2014-02-10,18.523000,19.000000,18.892000,345559200.000000
2014-02-11,18.950000,19.205000,19.142000,282256800.000000
2014-02-12,19.177000,19.270000,19.140000,308100800.000000
2014-02-13,19.095000,19.459000,19.444000,307398000.000000
2014-02-14,19.374000,19.499000,19.428000,272924400.000000
2014-02-18,19.500000,19.685000,19.500000,260251600.000000
2014-02-19,19.455000,19.532000,19.192000,313768000.000000
2014-02-20,19.035000,19.178000,18.970000,305858000.000000
2014-02-21,19.028000,19.092000,18.759000,278784800.000000
2014-02-24,18.684000,18.926000,18.841000,288909600.000000
2014-02-25,18.907000,18.913000,18.645000,231952000.000000
2014-02-26,18.700000,18.750000,18.477000,276217200.000000
2014-02-27,18.469000,18.885000,18.845000,301882000.000000
2014-02-28,18.896000,19.027000,18.794000,371968800.000000
2014-03-03,18.694000,18.952000,18.849000,238781200.000000
2014-03-04,18.964000,19.023000,18.973000,259140000.000000
2014-03-05,18.962000,19.098000,19.013000,200062800.000000
2014-03-06,19.028000,19.087000,18.955000,185488800.000000
2014-03-07,18.968000,18.999000,18.944000,220729600.000000
2014-03-10,18.870000,19.047000,18.962000,178584000.000000
2014-03-11,19.123000,19.241000,19.146000,279224400.000000
2014-03-12,19.090000,19.191000,19.165000,199326400.000000
2014-03-13,19.194000,19.273000,18.952000,257742800.000000
2014-03-14,18.885000,18.960000,18.739000,237199200.000000
2014-03-17,18.846000,18.927000,18.812000,199544800.000000
2014-03-18,18.782000,18.999000,18.979000,209647200.000000
2014-03-19,19.009000,19.151000,18.974000,224756000.000000
2014-03-20,18.925000,19.024000,18.882000,208398400.000000
2014-03-21,18.997000,19.063000,19.031000,374046400.000000
2014-03-24,19.229000,19.303000,19.257000,355700800.000000
2014-03-25,19.339000,19.491000,19.464000,282293200.000000
2014-03-26,19.518000,19.607000,19.278000,299768000.000000
2014-03-27,19.286000,19.339000,19.195000,222031600.000000
2014-03-28,19.226000,19.248000,19.174000,200564000.000000
2014-03-31,19.258000,19.315000,19.169000,168669200.000000
2014-04-01,19.206000,19.352000,19.345000,200760000.000000
2014-04-02,19.371000,19.410000,19.377000,180420800.000000
2014-04-03,19.335000,19.375000,19.242000,162344000.000000
2014-04-04,19.279000,19.286000,18.994000,275251200.000000
2014-04-07,18.858000,18.961000,18.695000,289850400.000000
2014-04-08,18.757000,18.790000,18.694000,243888400.000000
2014-04-09,18.666000,18.946000,18.940000,206169600.000000
2014-04-10,18.953000,19.009000,18.696000,239652000.000000
2014-04-11,18.536000,18.672000,18.558000,271717600.000000
2014-04-14,18.639000,18.648000,18.631000,205674000.000000
2014-04-15,18.581000,18.630000,18.498000,266490000.000000
2014-04-16,18.502000,18.610000,18.536000,214765600.000000
2014-04-17,18.572000,18.849000,18.748000,284334400.000000
2014-04-21,18.762000,19.005000,18.970000,182548800.000000
2014-04-22,18.868000,18.994000,18.989000,202563200.000000
2014-04-23,18.895000,18.969000,18.741000,394940000.000000
2014-04-24,20.293000,20.357000,20.277000,759911600.000000
2014-04-25,20.162000,20.428000,20.427000,390275200.000000
2014-04-28,20.457000,21.277000,21.218000,669485600.000000
2014-04-29,21.205000,21.285000,21.155000,337377600.000000
2014-04-30,21.166000,21.408000,21.075000,456640800.000000
2014-05-01,21.143000,21.243000,21.124000,244048000.000000
2014-05-02,21.155000,21.221000,21.163000,191514400.000000
2014-05-05,21.076000,21.464000,21.463000,287067200.000000
2014-05-06,21.493000,21.586000,21.229000,374564400.000000
2014-05-07,21.259000,21.332000,21.155000,282864400.000000
2014-05-08,21.009000,21.229000,21.000000,230297200.000000
2014-05-09,20.877000,20.938000,20.912000,291597600.000000
2014-05-12,20.982000,21.202000,21.172000,213208800.000000
2014-05-13,21.143000,21.233000,21.206000,159737200.000000
2014-05-14,21.158000,21.336000,21.210000,166404000.000000
2014-05-15,21.239000,21.307000,21.029000,230846000.000000
2014-05-16,21.023000,21.340000,21.340000,276256400.000000
2014-05-19,21.352000,21.690000,21.593000,317755200.000000
2014-05-20,21.590000,21.657000,21.597000,234836000.000000
2014-05-21,21.565000,21.668000,21.654000,196859600.000000
2014-05-22,21.664000,21.780000,21.688000,200760000.000000
2014-05-23,21.688000,21.954000,21.933000,232209600.000000
2014-05-27,21.996000,22.352000,22.344000,348866000.000000
2014-05-28,22.358000,22.494000,22.286000,315481600.000000
2014-05-29,22.423000,22.745000,22.692000,376474000.000000
2014-05-30,22.785000,23.006000,22.607000,564020800.000000
2014-06-02,22.642000,22.672000,22.452000,369350800.000000
2014-06-03,22.445000,22.812000,22.769000,292709200.000000
2014-06-04,22.766000,23.139000,23.029000,335482000.000000
2014-06-05,23.078000,23.192000,23.120000,303805600.000000
2014-06-06,23.211000,23.259000,23.056000,349938400.000000
2014-06-09,23.175000,23.470000,23.425000,301659988.000000
2014-06-10,23.683000,23.762000,23.563000,251108000.000000
2014-06-11,23.532000,23.690000,23.465000,182724000.000000
2014-06-12,23.510000,23.530000,23.073000,218996000.000000
2014-06-13,23.050000,23.110000,22.820000,218100000.000000
2014-06-16,22.878000,23.188000,23.050000,142244000.000000
2014-06-17,23.078000,23.175000,23.020000,118904000.000000
2014-06-18,23.067000,23.073000,23.045000,134056000.000000
2014-06-19,23.073000,23.075000,22.965000,142112000.000000
2014-06-20,22.962000,23.137000,22.727000,403592000.000000
2014-06-23,22.830000,22.905000,22.707000,174776000.000000
2014-06-24,22.688000,22.935000,22.570000,156144000.000000
2014-06-25,22.552000,22.675000,22.590000,147476000.000000
2014-06-26,22.593000,22.762000,22.725000,130516000.000000
2014-06-27,22.705000,23.000000,22.995000,256116000.000000
2014-06-30,23.025000,23.431000,23.233000,198356000.000000
2014-07-01,23.380000,23.517000,23.380000,152892000.000000
2014-07-02,23.466000,23.515000,23.370000,113860000.000000
2014-07-03,23.418000,23.525000,23.508000,91567200.000000
2014-07-07,23.535000,23.997000,23.992000,225872000.000000
2014-07-08,24.067000,24.200000,23.837000,260888000.000000
2014-07-09,23.860000,23.988000,23.848000,145744000.000000
2014-07-10,23.440000,23.887000,23.759000,158744000.000000
2014-07-11,23.840000,23.973000,23.805000,136072000.000000
2014-07-14,23.965000,24.223000,24.113000,171240000.000000
2014-07-15,24.200000,24.212000,23.830000,181911600.000000
2014-07-16,24.242000,24.275000,23.695000,214008000.000000
2014-07-17,23.758000,23.820000,23.273000,229192000.000000
2014-07-18,23.405000,23.685000,23.608000,199952000.000000
2014-07-21,23.747000,23.750000,23.485000,156316000.000000
2014-07-22,23.670000,23.723000,23.680000,220788000.000000
2014-07-23,23.855000,24.470000,24.297000,371672000.000000
2014-07-24,24.259000,24.330000,24.258000,182916000.000000
2014-07-25,24.212000,24.460000,24.418000,173876000.000000
2014-07-28,24.455000,24.810000,24.755000,221272000.000000
2014-07-29,24.832000,24.860000,24.595000,172572000.000000
2014-07-30,24.610000,24.675000,24.538000,132040000.000000
2014-07-31,24.290000,24.363000,23.900000,227372000.000000
2014-08-01,23.725000,24.155000,24.032000,194044000.000000
2014-08-04,24.093000,24.145000,23.898000,159832000.000000
2014-08-05,23.840000,23.920000,23.780000,223732000.000000
2014-08-06,23.688000,23.870000,23.740000,154232000.000000
2014-08-07,23.733000,23.988000,23.620000,186844000.000000
2014-08-08,23.565000,23.705000,23.685000,167460000.000000
2014-08-11,23.817000,24.020000,23.997000,146340000.000000
2014-08-12,24.010000,24.220000,23.992000,135180000.000000
2014-08-13,24.038000,24.310000,24.310000,127664000.000000
2014-08-14,24.332000,24.392000,24.375000,112464000.000000
2014-08-15,24.475000,24.547000,24.495000,195804000.000000
2014-08-18,24.622000,24.843000,24.790000,190288000.000000
2014-08-19,24.852000,25.170000,25.133000,277098800.000000
2014-08-20,25.110000,25.273000,25.142000,210451200.000000
2014-08-21,25.142000,25.235000,25.145000,133687600.000000
2014-08-22,25.073000,25.367000,25.330000,176409600.000000
2014-08-25,25.448000,25.543000,25.385000,160578800.000000
2014-08-26,25.355000,25.375000,25.222000,132479200.000000
2014-08-27,25.255000,25.642000,25.532000,187309600.000000
2014-08-28,25.398000,25.695000,25.563000,273559200.000000
2014-08-29,25.715000,25.725000,25.625000,178268000.000000
2014-09-02,25.765000,25.935000,25.825000,213965600.000000
2014-09-03,25.775000,25.800000,24.735000,500932400.000000
2014-09-04,24.712000,25.023000,24.530000,342379200.000000
2014-09-05,24.700000,24.848000,24.742000,233412800.000000
2014-09-08,24.825000,24.828000,24.590000,185111200.000000
2014-09-09,24.770000,25.770000,24.497000,758242400.000000
2014-09-10,24.503000,25.277000,25.250000,402967600.000000
2014-09-11,25.102000,25.360000,25.358000,249412400.000000
2014-09-12,25.302000,25.547000,25.415000,250504400.000000
2014-09-15,25.703000,25.762000,25.407000,244866000.000000
2014-09-16,24.950000,25.315000,25.215000,267272800.000000
2014-09-17,25.317000,25.450000,25.395000,243569600.000000
2014-09-18,25.483000,25.587000,25.448000,148095600.000000
2014-09-19,25.573000,25.587000,25.240000,283354000.000000
2014-09-22,25.450000,25.535000,25.265000,210888000.000000
2014-09-23,25.150000,25.735000,25.660000,253388800.000000
2014-09-24,25.540000,25.712000,25.438000,238900696.000000
2014-09-25,25.128000,25.177000,24.468000,398263396.000000
2014-09-26,24.633000,25.188000,25.188000,249482004.000000
2014-09-29,24.663000,25.109000,25.027000,199065248.000000
2014-09-30,25.203000,25.385000,25.188000,221056556.000000
2014-10-01,25.148000,25.172000,24.795000,205965144.000000
2014-10-02,24.817000,25.055000,24.975000,191031312.000000
2014-10-03,24.860000,25.052000,24.905000,173878340.000000
2014-10-06,24.988000,25.163000,24.905000,148204728.000000
2014-10-07,24.858000,25.030000,24.688000,168376732.000000
2014-10-08,24.690000,25.277000,25.200000,229618696.000000
2014-10-09,25.385000,25.595000,25.255000,309506100.000000
2014-10-10,25.172000,25.508000,25.183000,265326368.000000
2014-10-13,25.332000,25.445000,24.953000,214333472.000000
2014-10-14,25.098000,25.130000,24.688000,254754248.000000
2014-10-15,24.492000,24.788000,24.385000,403734400.000000
2014-10-16,23.887000,24.430000,24.065000,288618092.000000
2014-10-17,24.375000,24.750000,24.418000,272718752.000000
2014-10-20,24.579000,24.990000,24.940000,310069116.000000
2014-10-21,25.755000,25.755000,25.617000,378495616.000000
2014-10-22,25.710000,26.027000,25.747000,273052584.000000
2014-10-23,26.020000,26.263000,26.207000,284298696.000000
2014-10-24,26.295000,26.372000,26.305000,188215664.000000
2014-10-27,26.212000,26.370000,26.277000,136750804.000000
2014-10-28,26.350000,26.685000,26.685000,192243796.000000
2014-10-29,26.663000,26.843000,26.835000,210751516.000000
2014-10-30,26.740000,26.837000,26.745000,162619172.000000
2014-10-31,27.003000,27.010000,27.000000,178557140.000000
2014-11-03,27.055000,27.575000,27.350000,209130200.000000
2014-11-04,27.340000,27.372000,27.150000,166297460.000000
2014-11-05,27.275000,27.325000,27.215000,149743620.000000
2014-11-06,27.150000,27.198000,27.175000,139873828.000000
2014-11-07,27.188000,27.330000,27.253000,134766140.000000
2014-11-10,27.255000,27.332000,27.207000,108782188.000000
2014-11-11,27.175000,27.438000,27.425000,109769008.000000
2014-11-12,27.345000,27.858000,27.813000,187769724.000000
2014-11-13,27.950000,28.363000,28.205000,238091420.000000
2014-11-14,28.288000,28.547000,28.545000,176254380.000000
2014-11-17,28.567000,29.320000,28.497000,186986848.000000
2014-11-18,28.485000,28.922000,28.867000,176895912.000000
2014-11-19,28.860000,28.935000,28.668000,167476640.000000
2014-11-20,28.727000,29.215000,29.078000,173582148.000000
2014-11-21,29.378000,29.392000,29.117000,228717192.000000
2014-11-24,29.212000,29.692000,29.656000,189803296.000000
2014-11-25,29.767000,29.938000,29.400000,275361760.000000
2014-11-26,29.485000,29.775000,29.750000,163327544.000000
2014-11-28,29.817000,29.850000,29.733000,99257608.000000
2014-12-01,29.703000,29.813000,28.767000,335256148.000000
2014-12-02,28.375000,28.938000,28.657000,237395760.000000
2014-12-03,28.938000,29.087000,28.983000,172253760.000000
2014-12-04,28.942000,29.300000,28.872000,168623104.000000
2014-12-05,28.997000,29.020000,28.750000,153275580.000000
2014-12-08,28.525000,28.662000,28.100000,230659400.000000
2014-12-09,27.547000,28.575000,28.530000,240832144.000000
2014-12-10,28.602000,28.712000,27.988000,178261272.000000
2014-12-11,28.065000,28.450000,27.905000,165886312.000000
2014-12-12,27.615000,27.968000,27.433000,224112552.000000
2014-12-15,27.675000,27.900000,27.056000,268872328.000000
2014-12-16,26.593000,27.540000,26.686000,243162932.000000
2014-12-17,26.780000,27.460000,27.352000,213647092.000000
2014-12-18,27.968000,28.163000,28.163000,236024872.000000
2014-12-19,28.065000,28.310000,27.945000,353719080.000000
2014-12-22,28.040000,28.372000,28.235000,180670196.000000
2014-12-23,28.308000,28.332000,28.135000,104113676.000000
2014-12-24,28.145000,28.177000,28.003000,57918444.000000
2014-12-26,28.025000,28.630000,28.497000,134883804.000000
2014-12-29,28.448000,28.692000,28.477000,110395680.000000
2014-12-30,28.410000,28.480000,28.130000,119525908.000000
2014-12-31,28.205000,28.282000,27.595000,165613404.000000
2015-01-02,27.848000,27.860000,27.332000,212818504.000000
2015-01-05,27.073000,27.163000,26.563000,257141964.000000
2015-01-06,26.635000,26.858000,26.565000,263188464.000000
2015-01-07,26.800000,27.050000,26.938000,160423736.000000
2015-01-08,27.308000,28.038000,27.973000,237458188.000000
2015-01-09,28.168000,28.313000,28.003000,213260396.000000
2015-01-12,28.150000,28.157000,27.313000,198603160.000000
2015-01-13,27.858000,28.200000,27.555000,268367712.000000
2015-01-14,27.260000,27.622000,27.450000,195826352.000000
2015-01-15,27.500000,27.515000,26.705000,240055984.000000
2015-01-16,26.758000,26.895000,26.497000,314053380.000000
2015-01-20,26.960000,27.242000,27.180000,199599628.000000
2015-01-21,27.238000,27.765000,27.387000,194303588.000000
2015-01-22,27.565000,28.117000,28.100000,215185636.000000
2015-01-23,28.075000,28.438000,28.245000,185859312.000000
2015-01-26,28.435000,28.591000,28.275000,222459916.000000
2015-01-27,28.105000,28.120000,27.285000,382274996.000000
2015-01-28,29.406000,29.530000,28.828000,585908252.000000
2015-01-29,29.080000,29.797000,29.725000,337745728.000000
2015-01-30,29.600000,30.000000,29.290000,334981844.000000
2015-02-02,29.512000,29.793000,29.657000,250956400.000000
2015-02-03,29.625000,29.773000,29.663000,207662996.000000
2015-02-04,29.625000,30.128000,29.890000,280598972.000000
2015-02-05,30.005000,30.058000,29.985000,168984980.000000
2015-02-06,30.005000,30.063000,29.733000,174826268.000000
2015-02-09,29.637000,29.960000,29.930000,155559188.000000
2015-02-10,30.043000,30.538000,30.505000,248034024.000000
2015-02-11,30.692000,31.230000,31.220000,294247188.000000
2015-02-12,31.515000,31.870000,31.615000,297897864.000000
2015-02-13,31.820000,31.820000,31.770000,217088876.000000
2015-02-17,31.872000,32.220000,31.957000,252609620.000000
2015-02-18,31.906000,32.195000,32.179000,179566948.000000
2015-02-19,32.120000,32.258000,32.112000,149449524.000000
2015-02-20,32.155000,32.375000,32.374000,195793676.000000
2015-02-23,32.505000,33.250000,33.250000,283896440.000000
2015-02-24,33.235000,33.400000,33.042000,276912520.000000
2015-02-25,32.890000,32.900000,32.197000,298846984.000000
2015-02-26,32.196000,32.718000,32.604000,365150116.000000
2015-02-27,32.500000,32.642000,32.115000,248059388.000000
2015-03-02,32.313000,32.570000,32.273000,192386652.000000
2015-03-03,32.240000,32.380000,32.340000,151265132.000000
2015-03-04,32.275000,32.390000,32.135000,126665360.000000
2015-03-05,32.145000,32.188000,31.602000,226068584.000000
2015-03-06,32.100000,32.343000,31.650000,291368240.000000
2015-03-09,31.990000,32.392000,31.785000,354113948.000000
2015-03-10,31.602000,31.805000,31.128000,275426328.000000
2015-03-11,31.188000,31.192000,30.560000,275755896.000000
2015-03-12,30.578000,31.225000,31.113000,193450876.000000
2015-03-13,31.100000,31.349000,30.898000,207309132.000000
2015-03-16,30.970000,31.238000,31.238000,143497200.000000
2015-03-17,31.475000,31.830000,31.760000,204092416.000000
2015-03-18,31.750000,32.290000,32.117000,261083780.000000
2015-03-19,32.188000,32.311000,31.874000,183237960.000000
2015-03-20,32.063000,32.100000,31.475000,274780544.000000
2015-03-23,31.780000,31.962000,31.802000,150838696.000000
2015-03-24,31.808000,32.010000,31.672000,131369216.000000
2015-03-25,31.635000,31.705000,30.845000,206620708.000000
2015-03-26,30.690000,31.220000,31.060000,190291476.000000
2015-03-27,31.142000,31.175000,30.813000,158184604.000000
2015-03-30,31.012000,31.600000,31.593000,188398680.000000
2015-03-31,31.523000,31.622000,31.108000,168362212.000000
2015-04-01,31.205000,31.280000,31.063000,162485748.000000
2015-04-02,31.258000,31.390000,31.330000,128880524.000000
2015-04-06,31.117000,31.878000,31.837000,148775900.000000
2015-04-07,31.910000,32.031000,31.503000,140049072.000000
2015-04-08,31.462000,31.600000,31.400000,149316972.000000
2015-04-09,31.462000,31.645000,31.640000,129935896.000000
2015-04-10,31.488000,31.802000,31.775000,160751812.000000
2015-04-13,32.093000,32.142000,31.712000,145460492.000000
2015-04-14,31.750000,31.823000,31.575000,102098372.000000
2015-04-15,31.602000,31.782000,31.695000,115881676.000000
2015-04-16,31.570000,31.775000,31.543000,113475948.000000
2015-04-17,31.387000,31.535000,31.188000,207828184.000000
2015-04-20,31.392000,32.030000,31.900000,188217240.000000
2015-04-21,32.025000,32.050000,31.727000,129740228.000000
2015-04-22,31.747000,32.218000,32.155000,150618020.000000
2015-04-23,32.075000,32.605000,32.417000,183083608.000000
2015-04-24,32.623000,32.657000,32.570000,178103620.000000
2015-04-27,33.078000,33.282000,33.163000,387816828.000000
2015-04-28,33.614000,33.635000,32.640000,475695880.000000
2015-04-29,32.540000,32.898000,32.160000,253544332.000000
2015-04-30,31.875000,31.970000,31.288000,332781692.000000
2015-05-01,31.525000,32.532000,32.237000,234050552.000000
2015-05-04,32.375000,32.642000,32.175000,203953112.000000
2015-05-05,32.038000,32.112000,31.450000,197085664.000000
2015-05-06,31.640000,31.688000,31.253000,288564040.000000
2015-05-07,31.192000,31.520000,31.315000,175763580.000000
2015-05-08,31.670000,31.905000,31.905000,222201528.000000
2015-05-11,31.848000,31.890000,31.580000,168143028.000000
2015-05-12,31.400000,31.720000,31.466000,192640128.000000
2015-05-13,31.538000,31.797000,31.503000,138776940.000000
2015-05-14,31.852000,32.237000,32.237000,180813824.000000
2015-05-15,32.267000,32.373000,32.193000,152832136.000000
2015-05-18,32.095000,32.680000,32.547000,203531672.000000
2015-05-19,32.672000,32.720000,32.517000,178532960.000000
2015-05-20,32.500000,32.745000,32.515000,145819728.000000
2015-05-21,32.517000,32.907000,32.847000,158921456.000000
2015-05-22,32.900000,33.242000,33.135000,182383888.000000
2015-05-26,33.150000,33.227000,32.405000,282790240.000000
2015-05-27,32.585000,33.065000,33.011000,183332984.000000
2015-05-28,32.965000,32.987000,32.945000,122933236.000000
2015-05-29,32.807000,32.862000,32.570000,203537808.000000
2015-06-01,32.800000,32.847000,32.634000,128451188.000000
2015-06-02,32.465000,32.664000,32.490000,134670508.000000
2015-06-03,32.665000,32.735000,32.530000,123934168.000000
2015-06-04,32.395000,32.645000,32.340000,153800472.000000
2015-06-05,32.375000,32.422000,32.163000,142507200.000000
2015-06-08,32.225000,32.303000,31.950000,210699144.000000
2015-06-09,31.675000,32.020000,31.855000,224301680.000000
2015-06-10,31.980000,32.335000,32.220000,156349000.000000
2015-06-11,32.295000,32.545000,32.148000,141563548.000000
2015-06-12,32.046000,32.083000,31.793000,147544984.000000
2015-06-15,31.525000,31.810000,31.730000,175955784.000000
2015-06-16,31.758000,31.962000,31.900000,125976524.000000
2015-06-17,31.930000,31.970000,31.825000,131672284.000000
2015-06-18,31.808000,32.078000,31.970000,141628880.000000
2015-06-19,31.927000,31.955000,31.650000,218867548.000000
2015-06-22,31.872000,32.015000,31.902000,136157380.000000
2015-06-23,31.870000,31.902000,31.758000,121075452.000000
2015-06-24,31.802000,32.450000,32.028000,221123420.000000
2015-06-25,32.215000,32.300000,31.875000,127752400.000000
2015-06-26,31.918000,31.997000,31.688000,176267364.000000
2015-06-29,31.365000,31.617000,31.133000,196645708.000000
2015-06-30,31.392000,31.530000,31.356000,177482728.000000
2015-07-01,31.725000,31.735000,31.650000,120955244.000000
2015-07-02,31.608000,31.672000,31.610000,108843808.000000
2015-07-06,31.235000,31.558000,31.500000,112241724.000000
2015-07-07,31.473000,31.538000,31.422000,187787244.000000
2015-07-08,31.120000,31.160000,30.642000,243046456.000000
2015-07-09,30.962000,31.015000,30.017000,314380152.000000
2015-07-10,30.485000,30.962000,30.820000,245417896.000000
2015-07-13,31.258000,31.439000,31.415000,165762152.000000
2015-07-14,31.510000,31.593000,31.402000,127072556.000000
2015-07-15,31.430000,31.788000,31.705000,134596800.000000
2015-07-16,31.935000,32.142000,32.127000,144889788.000000
2015-07-17,32.270000,32.405000,32.405000,184658840.000000
2015-07-20,32.742000,33.242000,33.017000,235600812.000000
2015-07-21,33.212000,33.230000,32.688000,307025708.000000
2015-07-22,30.497000,31.375000,31.305000,461802428.000000
2015-07-23,31.550000,31.773000,31.290000,203997808.000000
2015-07-24,31.330000,31.435000,31.125000,168649328.000000
2015-07-27,30.773000,30.902000,30.692000,177822160.000000
2015-07-28,30.845000,30.977000,30.845000,134472388.000000
2015-07-29,30.788000,30.875000,30.747000,148046612.000000
2015-07-30,30.580000,30.642000,30.593000,134513072.000000
2015-07-31,30.650000,30.660000,30.325000,171539812.000000
2015-08-03,30.375000,30.642000,29.610000,279903872.000000
2015-08-04,29.355000,29.425000,28.660000,496554492.000000
2015-08-05,28.238000,29.360000,28.850000,393537844.000000
2015-08-06,28.992000,29.125000,28.782000,211612160.000000
2015-08-07,28.645000,29.063000,28.880000,154681620.000000
2015-08-10,29.133000,29.997000,29.930000,219806388.000000
2015-08-11,29.453000,29.545000,28.372000,388331256.000000
2015-08-12,28.133000,28.855000,28.810000,406742440.000000
2015-08-13,29.010000,29.100000,28.788000,194143156.000000
2015-08-14,28.580000,29.078000,28.990000,171718064.000000
2015-08-17,29.010000,29.413000,29.290000,163538980.000000
2015-08-18,29.108000,29.360000,29.125000,138242832.000000
2015-08-19,29.025000,29.130000,28.753000,193146040.000000
2015-08-20,28.520000,28.587000,28.163000,274006488.000000
2015-08-21,27.608000,27.975000,26.440000,513101884.000000
2015-08-24,23.718000,27.200000,25.780000,648825168.000000
2015-08-25,27.777000,27.777000,25.935000,414406396.000000
2015-08-26,26.771000,27.473000,27.422000,387098444.000000
2015-08-27,28.063000,28.310000,28.230000,338464224.000000
2015-08-28,28.043000,28.328000,28.323000,212657628.000000
2015-08-31,28.032000,28.633000,28.190000,224917084.000000
2015-09-01,27.545000,27.970000,26.930000,307383440.000000
2015-09-02,27.500000,28.085000,28.085000,247555248.000000
2015-09-03,28.122000,28.195000,27.593000,212935760.000000
2015-09-04,27.242000,27.613000,27.317000,199985244.000000
2015-09-08,27.913000,28.140000,28.078000,219374504.000000
2015-09-09,28.440000,28.505000,27.538000,340043216.000000
2015-09-10,27.567000,28.320000,28.142000,251571324.000000
2015-09-11,27.948000,28.552000,28.552000,199661892.000000
